<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
SPFB.Si,5,20230505,092500,76669.0000000,76670.0000000,76562.0000000,76599.0000000,6474
SPFB.Si,5,20230505,093000,76599.0000000,76720.0000000,76541.0000000,76635.0000000,7782
SPFB.Si,5,20230505,093500,76634.0000000,76635.0000000,76430.0000000,76460.0000000,8831
SPFB.Si,5,20230505,094000,76461.0000000,76524.0000000,76435.0000000,76512.0000000,5569
SPFB.Si,5,20230505,094500,76512.0000000,76550.0000000,76468.0000000,76519.0000000,8802
SPFB.Si,5,20230505,095000,76518.0000000,76622.0000000,76324.0000000,76331.0000000,11909
SPFB.Si,5,20230505,095500,76332.0000000,76332.0000000,76100.0000000,76199.0000000,28712
SPFB.Si,5,20230505,100000,76198.0000000,76294.0000000,76056.0000000,76056.0000000,16468
SPFB.Si,5,20230505,100500,76060.0000000,76314.0000000,75923.0000000,76287.0000000,46070
SPFB.Si,5,20230505,101000,76288.0000000,76326.0000000,76122.0000000,76269.0000000,23150
SPFB.Si,5,20230505,101500,76268.0000000,76300.0000000,76154.0000000,76235.0000000,19917
SPFB.Si,5,20230505,102000,76236.0000000,76308.0000000,76175.0000000,76180.0000000,16967
SPFB.Si,5,20230505,102500,76181.0000000,76300.0000000,76128.0000000,76212.0000000,13913
SPFB.Si,5,20230505,103000,76213.0000000,76213.0000000,76113.0000000,76182.0000000,8056
SPFB.Si,5,20230505,103500,76181.0000000,76188.0000000,75717.0000000,75763.0000000,60287
SPFB.Si,5,20230505,104000,75763.0000000,75916.0000000,75668.0000000,75869.0000000,42974
SPFB.Si,5,20230505,104500,75869.0000000,75976.0000000,75822.0000000,75884.0000000,37667
SPFB.Si,5,20230505,105000,75884.0000000,75899.0000000,75759.0000000,75773.0000000,20176
SPFB.Si,5,20230505,105500,75776.0000000,75800.0000000,75632.0000000,75640.0000000,47962
SPFB.Si,5,20230505,110000,75640.0000000,75897.0000000,75637.0000000,75793.0000000,48257
SPFB.Si,5,20230505,110500,75795.0000000,75795.0000000,75643.0000000,75749.0000000,13317
SPFB.Si,5,20230505,111000,75750.0000000,75750.0000000,75664.0000000,75689.0000000,15156
SPFB.Si,5,20230505,111500,75688.0000000,75750.0000000,75640.0000000,75718.0000000,22445
SPFB.Si,5,20230505,112000,75719.0000000,75740.0000000,75576.0000000,75695.0000000,45746
SPFB.Si,5,20230505,112500,75694.0000000,75697.0000000,75585.0000000,75638.0000000,26855
SPFB.Si,5,20230505,113000,75637.0000000,75643.0000000,75521.0000000,75572.0000000,24845
SPFB.Si,5,20230505,113500,75571.0000000,75578.0000000,75468.0000000,75474.0000000,36434
SPFB.Si,5,20230505,114000,75475.0000000,75546.0000000,75463.0000000,75538.0000000,9615
SPFB.Si,5,20230505,114500,75538.0000000,75550.0000000,75479.0000000,75540.0000000,11116
SPFB.Si,5,20230505,115000,75540.0000000,75631.0000000,75424.0000000,75529.0000000,35583
SPFB.Si,5,20230505,115500,75536.0000000,75585.0000000,75524.0000000,75566.0000000,8838
SPFB.Si,5,20230505,120000,75567.0000000,75691.0000000,75560.0000000,75626.0000000,21268
SPFB.Si,5,20230505,120500,75627.0000000,75679.0000000,75610.0000000,75674.0000000,20613
SPFB.Si,5,20230505,121000,75674.0000000,75750.0000000,75639.0000000,75729.0000000,20008
SPFB.Si,5,20230505,121500,75729.0000000,75780.0000000,75678.0000000,75734.0000000,14008
SPFB.Si,5,20230505,122000,75735.0000000,75820.0000000,75671.0000000,75801.0000000,17262
SPFB.Si,5,20230505,122500,75795.0000000,75830.0000000,75683.0000000,75810.0000000,18297
SPFB.Si,5,20230505,123000,75808.0000000,75813.0000000,75715.0000000,75791.0000000,7867
SPFB.Si,5,20230505,123500,75792.0000000,75862.0000000,75777.0000000,75845.0000000,27973
SPFB.Si,5,20230505,124000,75845.0000000,75892.0000000,75791.0000000,75887.0000000,8891
SPFB.Si,5,20230505,124500,75891.0000000,75900.0000000,75824.0000000,75883.0000000,14389
SPFB.Si,5,20230505,125000,75884.0000000,75990.0000000,75856.0000000,75981.0000000,16276
SPFB.Si,5,20230505,125500,75976.0000000,76013.0000000,75916.0000000,75986.0000000,9505
SPFB.Si,5,20230505,130000,75987.0000000,75998.0000000,75925.0000000,75987.0000000,9195
SPFB.Si,5,20230505,130500,75987.0000000,76000.0000000,75887.0000000,75931.0000000,16179
SPFB.Si,5,20230505,131000,75928.0000000,75967.0000000,75883.0000000,75937.0000000,7033
SPFB.Si,5,20230505,131500,75937.0000000,75974.0000000,75918.0000000,75963.0000000,4374
SPFB.Si,5,20230505,132000,75963.0000000,75998.0000000,75937.0000000,75998.0000000,5309
SPFB.Si,5,20230505,132500,75998.0000000,76100.0000000,75992.0000000,76049.0000000,45297
SPFB.Si,5,20230505,133000,76049.0000000,76100.0000000,76047.0000000,76097.0000000,10129
SPFB.Si,5,20230505,133500,76098.0000000,76100.0000000,75978.0000000,76023.0000000,24273
SPFB.Si,5,20230505,134000,76027.0000000,76043.0000000,75940.0000000,75963.0000000,7902
SPFB.Si,5,20230505,134500,75960.0000000,76055.0000000,75955.0000000,76044.0000000,3088
SPFB.Si,5,20230505,135000,76049.0000000,76088.0000000,76011.0000000,76077.0000000,4350
SPFB.Si,5,20230505,135500,76078.0000000,76129.0000000,76065.0000000,76089.0000000,10017
SPFB.Si,5,20230505,140000,76089.0000000,76130.0000000,76049.0000000,76056.0000000,4022
SPFB.Si,5,20230505,141000,76056.0000000,76078.0000000,75992.0000000,75999.0000000,19249
SPFB.Si,5,20230505,141500,76002.0000000,76034.0000000,75936.0000000,76021.0000000,7926
SPFB.Si,5,20230505,142000,76020.0000000,76150.0000000,76002.0000000,76109.0000000,10208
SPFB.Si,5,20230505,142500,76108.0000000,76137.0000000,76088.0000000,76115.0000000,3513
SPFB.Si,5,20230505,143000,76116.0000000,76150.0000000,76070.0000000,76112.0000000,5694
SPFB.Si,5,20230505,143500,76113.0000000,76150.0000000,76064.0000000,76145.0000000,17574
SPFB.Si,5,20230505,144000,76144.0000000,76146.0000000,76105.0000000,76112.0000000,3853
SPFB.Si,5,20230505,144500,76110.0000000,76150.0000000,76107.0000000,76141.0000000,6490
SPFB.Si,5,20230505,145000,76141.0000000,76149.0000000,76083.0000000,76100.0000000,22457
SPFB.Si,5,20230505,145500,76100.0000000,76122.0000000,76083.0000000,76098.0000000,14020
SPFB.Si,5,20230505,150000,76099.0000000,76236.0000000,76093.0000000,76222.0000000,23859
SPFB.Si,5,20230505,150500,76219.0000000,76236.0000000,76162.0000000,76177.0000000,6294
SPFB.Si,5,20230505,151000,76182.0000000,76298.0000000,76167.0000000,76288.0000000,9467
SPFB.Si,5,20230505,151500,76288.0000000,76345.0000000,76280.0000000,76328.0000000,18697
SPFB.Si,5,20230505,152000,76327.0000000,76390.0000000,76327.0000000,76359.0000000,10244
SPFB.Si,5,20230505,152500,76361.0000000,76476.0000000,76350.0000000,76424.0000000,18977
SPFB.Si,5,20230505,153000,76425.0000000,76445.0000000,76376.0000000,76403.0000000,8473
SPFB.Si,5,20230505,153500,76404.0000000,76437.0000000,76350.0000000,76384.0000000,12297
SPFB.Si,5,20230505,154000,76384.0000000,76407.0000000,76357.0000000,76367.0000000,4348
SPFB.Si,5,20230505,154500,76366.0000000,76439.0000000,76352.0000000,76378.0000000,6649
SPFB.Si,5,20230505,155000,76387.0000000,76394.0000000,76272.0000000,76295.0000000,14768
SPFB.Si,5,20230505,155500,76299.0000000,76327.0000000,76206.0000000,76236.0000000,9848
SPFB.Si,5,20230505,160000,76229.0000000,76249.0000000,76116.0000000,76148.0000000,12395
SPFB.Si,5,20230505,160500,76148.0000000,76373.0000000,76078.0000000,76298.0000000,16372
SPFB.Si,5,20230505,161000,76300.0000000,76358.0000000,76294.0000000,76351.0000000,4682
SPFB.Si,5,20230505,161500,76351.0000000,76473.0000000,76342.0000000,76419.0000000,9393
SPFB.Si,5,20230505,162000,76418.0000000,76421.0000000,76285.0000000,76333.0000000,6871
SPFB.Si,5,20230505,162500,76330.0000000,76388.0000000,76301.0000000,76338.0000000,4138
SPFB.Si,5,20230505,163000,76338.0000000,76398.0000000,76304.0000000,76362.0000000,3653
SPFB.Si,5,20230505,163500,76358.0000000,76417.0000000,76346.0000000,76403.0000000,2250
SPFB.Si,5,20230505,164000,76398.0000000,76398.0000000,76311.0000000,76319.0000000,1931
SPFB.Si,5,20230505,164500,76316.0000000,76365.0000000,76200.0000000,76339.0000000,5999
SPFB.Si,5,20230505,165000,76339.0000000,76366.0000000,76282.0000000,76350.0000000,2959
SPFB.Si,5,20230505,165500,76349.0000000,76390.0000000,76349.0000000,76376.0000000,3137
SPFB.Si,5,20230505,170000,76376.0000000,76419.0000000,76362.0000000,76400.0000000,2284
SPFB.Si,5,20230505,170500,76400.0000000,76453.0000000,76397.0000000,76428.0000000,5276
SPFB.Si,5,20230505,171000,76433.0000000,76460.0000000,76426.0000000,76430.0000000,2752
SPFB.Si,5,20230505,171500,76430.0000000,76451.0000000,76421.0000000,76429.0000000,1856
SPFB.Si,5,20230505,172000,76429.0000000,76467.0000000,76405.0000000,76449.0000000,2791
SPFB.Si,5,20230505,172500,76448.0000000,76550.0000000,76448.0000000,76528.0000000,8802
SPFB.Si,5,20230505,173000,76528.0000000,76561.0000000,76500.0000000,76506.0000000,4905
SPFB.Si,5,20230505,173500,76510.0000000,76595.0000000,76509.0000000,76589.0000000,9268
SPFB.Si,5,20230505,174000,76589.0000000,76610.0000000,76538.0000000,76563.0000000,4589
SPFB.Si,5,20230505,174500,76563.0000000,76587.0000000,76492.0000000,76568.0000000,4617
SPFB.Si,5,20230505,175000,76568.0000000,76654.0000000,76568.0000000,76593.0000000,11112
SPFB.Si,5,20230505,175500,76592.0000000,76616.0000000,76551.0000000,76608.0000000,5603
SPFB.Si,5,20230505,180000,76607.0000000,76611.0000000,76552.0000000,76570.0000000,2286
SPFB.Si,5,20230505,180500,76569.0000000,76590.0000000,76523.0000000,76545.0000000,5217
SPFB.Si,5,20230505,181000,76544.0000000,76580.0000000,76479.0000000,76480.0000000,4623
SPFB.Si,5,20230505,181500,76480.0000000,76516.0000000,76432.0000000,76443.0000000,5470
SPFB.Si,5,20230505,182000,76440.0000000,76440.0000000,76401.0000000,76404.0000000,4462
SPFB.Si,5,20230505,182500,76403.0000000,76460.0000000,76366.0000000,76456.0000000,6959
SPFB.Si,5,20230505,183000,76454.0000000,76488.0000000,76429.0000000,76465.0000000,2747
SPFB.Si,5,20230505,183500,76464.0000000,76465.0000000,76415.0000000,76448.0000000,3122
SPFB.Si,5,20230505,184000,76448.0000000,76448.0000000,76360.0000000,76430.0000000,7562
SPFB.Si,5,20230505,184500,76431.0000000,76474.0000000,76428.0000000,76470.0000000,2469
SPFB.Si,5,20230505,185000,76469.0000000,76470.0000000,76411.0000000,76450.0000000,3970
SPFB.Si,5,20230505,191000,76467.0000000,76549.0000000,76416.0000000,76490.0000000,2744
SPFB.Si,5,20230505,191500,76491.0000000,76512.0000000,76474.0000000,76499.0000000,923
SPFB.Si,5,20230505,192000,76500.0000000,76500.0000000,76471.0000000,76496.0000000,502
SPFB.Si,5,20230505,192500,76498.0000000,76499.0000000,76432.0000000,76437.0000000,1032
SPFB.Si,5,20230505,193000,76437.0000000,76450.0000000,76417.0000000,76417.0000000,336
SPFB.Si,5,20230505,193500,76418.0000000,76425.0000000,76361.0000000,76379.0000000,1856
SPFB.Si,5,20230505,194000,76383.0000000,76408.0000000,76305.0000000,76307.0000000,2882
SPFB.Si,5,20230505,194500,76307.0000000,76320.0000000,76300.0000000,76307.0000000,1462
SPFB.Si,5,20230505,195000,76306.0000000,76320.0000000,76258.0000000,76300.0000000,1567
SPFB.Si,5,20230505,195500,76308.0000000,76308.0000000,76218.0000000,76218.0000000,2592
SPFB.Si,5,20230505,200000,76218.0000000,76301.0000000,76209.0000000,76301.0000000,1061
SPFB.Si,5,20230505,200500,76302.0000000,76355.0000000,76302.0000000,76343.0000000,1552
SPFB.Si,5,20230505,201000,76350.0000000,76359.0000000,76345.0000000,76357.0000000,571
SPFB.Si,5,20230505,201500,76357.0000000,76389.0000000,76357.0000000,76389.0000000,980
SPFB.Si,5,20230505,202000,76389.0000000,76418.0000000,76389.0000000,76408.0000000,1182
SPFB.Si,5,20230505,202500,76409.0000000,76412.0000000,76377.0000000,76383.0000000,567
SPFB.Si,5,20230505,203000,76382.0000000,76411.0000000,76382.0000000,76397.0000000,437
SPFB.Si,5,20230505,203500,76398.0000000,76400.0000000,76346.0000000,76346.0000000,1103
SPFB.Si,5,20230505,204000,76350.0000000,76362.0000000,76322.0000000,76347.0000000,441
SPFB.Si,5,20230505,204500,76359.0000000,76366.0000000,76347.0000000,76365.0000000,86
SPFB.Si,5,20230505,205000,76364.0000000,76380.0000000,76364.0000000,76379.0000000,322
SPFB.Si,5,20230505,205500,76380.0000000,76380.0000000,76377.0000000,76379.0000000,138
SPFB.Si,5,20230505,210000,76380.0000000,76399.0000000,76380.0000000,76398.0000000,484
SPFB.Si,5,20230505,210500,76398.0000000,76399.0000000,76378.0000000,76399.0000000,484
SPFB.Si,5,20230505,211000,76397.0000000,76399.0000000,76381.0000000,76383.0000000,175
SPFB.Si,5,20230505,211500,76382.0000000,76386.0000000,76382.0000000,76384.0000000,147
SPFB.Si,5,20230505,212000,76384.0000000,76384.0000000,76325.0000000,76325.0000000,680
SPFB.Si,5,20230505,212500,76327.0000000,76369.0000000,76305.0000000,76356.0000000,794
SPFB.Si,5,20230505,213000,76357.0000000,76368.0000000,76341.0000000,76341.0000000,320
SPFB.Si,5,20230505,213500,76347.0000000,76347.0000000,76332.0000000,76334.0000000,288
SPFB.Si,5,20230505,214000,76333.0000000,76370.0000000,76298.0000000,76362.0000000,623
SPFB.Si,5,20230505,214500,76362.0000000,76365.0000000,76280.0000000,76338.0000000,907
SPFB.Si,5,20230505,215000,76338.0000000,76360.0000000,76338.0000000,76357.0000000,534
SPFB.Si,5,20230505,215500,76360.0000000,76360.0000000,76343.0000000,76350.0000000,161
SPFB.Si,5,20230505,220000,76351.0000000,76352.0000000,76346.0000000,76347.0000000,340
SPFB.Si,5,20230505,220500,76346.0000000,76346.0000000,76309.0000000,76309.0000000,538
SPFB.Si,5,20230505,221000,76309.0000000,76322.0000000,76294.0000000,76319.0000000,703
SPFB.Si,5,20230505,221500,76320.0000000,76323.0000000,76282.0000000,76290.0000000,476
SPFB.Si,5,20230505,222000,76290.0000000,76294.0000000,76265.0000000,76274.0000000,870
SPFB.Si,5,20230505,222500,76280.0000000,76308.0000000,76275.0000000,76292.0000000,194
SPFB.Si,5,20230505,223000,76301.0000000,76326.0000000,76293.0000000,76308.0000000,293
SPFB.Si,5,20230505,223500,76308.0000000,76328.0000000,76304.0000000,76322.0000000,287
SPFB.Si,5,20230505,224000,76323.0000000,76323.0000000,76301.0000000,76304.0000000,508
SPFB.Si,5,20230505,224500,76316.0000000,76316.0000000,76300.0000000,76313.0000000,350
SPFB.Si,5,20230505,225000,76313.0000000,76333.0000000,76304.0000000,76331.0000000,412
SPFB.Si,5,20230505,225500,76331.0000000,76349.0000000,76331.0000000,76337.0000000,411
SPFB.Si,5,20230505,230000,76337.0000000,76345.0000000,76330.0000000,76345.0000000,346
SPFB.Si,5,20230505,230500,76342.0000000,76342.0000000,76323.0000000,76329.0000000,290
SPFB.Si,5,20230505,231000,76325.0000000,76335.0000000,76324.0000000,76335.0000000,130
