<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
SPFB.Si,5,20221118,133000,60823.0000000,60841.0000000,60818.0000000,60829.0000000,1995
SPFB.Si,5,20221118,133500,60825.0000000,60834.0000000,60819.0000000,60823.0000000,1515
SPFB.Si,5,20221118,134000,60821.0000000,60836.0000000,60818.0000000,60824.0000000,1327
SPFB.Si,5,20221118,134500,60823.0000000,60830.0000000,60817.0000000,60819.0000000,2278
SPFB.Si,5,20221118,135000,60819.0000000,60823.0000000,60817.0000000,60819.0000000,1510
SPFB.Si,5,20221118,135500,60818.0000000,60825.0000000,60817.0000000,60817.0000000,4837
SPFB.Si,5,20221118,140000,60818.0000000,60844.0000000,60817.0000000,60837.0000000,4162
SPFB.Si,5,20221118,141000,60836.0000000,60850.0000000,60826.0000000,60838.0000000,6905
SPFB.Si,5,20221118,141500,60837.0000000,60844.0000000,60826.0000000,60837.0000000,2743
SPFB.Si,5,20221118,142000,60837.0000000,60843.0000000,60826.0000000,60840.0000000,1709
SPFB.Si,5,20221118,142500,60839.0000000,60839.0000000,60826.0000000,60828.0000000,6182
SPFB.Si,5,20221118,143000,60829.0000000,60831.0000000,60793.0000000,60818.0000000,9309
SPFB.Si,5,20221118,143500,60818.0000000,60888.0000000,60808.0000000,60872.0000000,17468
SPFB.Si,5,20221118,144000,60872.0000000,60878.0000000,60825.0000000,60840.0000000,9631
SPFB.Si,5,20221118,144500,60840.0000000,60865.0000000,60811.0000000,60818.0000000,3458
SPFB.Si,5,20221118,145000,60821.0000000,60828.0000000,60802.0000000,60824.0000000,2917
SPFB.Si,5,20221118,145500,60821.0000000,60830.0000000,60787.0000000,60801.0000000,3701
SPFB.Si,5,20221118,150000,60801.0000000,60840.0000000,60797.0000000,60832.0000000,3639
SPFB.Si,5,20221118,150500,60832.0000000,60840.0000000,60820.0000000,60820.0000000,1829
SPFB.Si,5,20221118,151000,60820.0000000,60824.0000000,60800.0000000,60818.0000000,2607
SPFB.Si,5,20221118,151500,60815.0000000,60842.0000000,60808.0000000,60830.0000000,1175
SPFB.Si,5,20221118,152000,60829.0000000,60847.0000000,60825.0000000,60845.0000000,924
SPFB.Si,5,20221118,152500,60846.0000000,60873.0000000,60843.0000000,60865.0000000,2157
SPFB.Si,5,20221118,153000,60864.0000000,60872.0000000,60852.0000000,60855.0000000,2010
SPFB.Si,5,20221118,153500,60855.0000000,60871.0000000,60831.0000000,60851.0000000,2827
SPFB.Si,5,20221118,154000,60854.0000000,60865.0000000,60852.0000000,60854.0000000,880
SPFB.Si,5,20221118,154500,60853.0000000,60870.0000000,60851.0000000,60864.0000000,897
SPFB.Si,5,20221118,155000,60866.0000000,60929.0000000,60866.0000000,60913.0000000,7597
SPFB.Si,5,20221118,155500,60914.0000000,60964.0000000,60914.0000000,60944.0000000,7006
