<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
SPFB.Si,D,20230417,000000,81288.0000000,81847.0000000,80272.0000000,80373.0000000,1228931
SPFB.Si,D,20230418,000000,80373.0000000,80899.0000000,80180.0000000,80701.0000000,685353
SPFB.Si,D,20230419,000000,80713.0000000,81370.0000000,80300.0000000,81270.0000000,1062044
SPFB.Si,D,20230420,000000,81270.0000000,81305.0000000,80460.0000000,80714.0000000,868579
SPFB.Si,D,20230421,000000,80712.0000000,80990.0000000,80339.0000000,80707.0000000,591377
SPFB.Si,D,20230424,000000,80681.0000000,80743.0000000,79937.0000000,80140.0000000,812121
SPFB.Si,D,20230425,000000,80148.0000000,80970.0000000,80142.0000000,80403.0000000,1022639
SPFB.Si,D,20230426,000000,80400.0000000,81051.0000000,80243.0000000,80946.0000000,684142
SPFB.Si,D,20230427,000000,80988.0000000,81175.0000000,80065.0000000,80317.0000000,804009
SPFB.Si,D,20230428,000000,80317.0000000,80676.0000000,78250.0000000,79310.0000000,1791264
SPFB.Si,D,20230502,000000,79338.0000000,79630.0000000,78206.0000000,78586.0000000,1168695
SPFB.Si,D,20230503,000000,78586.0000000,78848.0000000,77641.0000000,78220.0000000,958268
SPFB.Si,D,20230504,000000,78239.0000000,78280.0000000,76406.0000000,77136.0000000,1437724
SPFB.Si,D,20230505,000000,77086.0000000,77086.0000000,75424.0000000,76421.0000000,1595824
SPFB.Si,D,20230508,000000,76449.0000000,77610.0000000,75566.0000000,77276.0000000,763645
SPFB.Si,D,20230510,000000,77257.0000000,77275.0000000,75205.0000000,75289.0000000,1353899
SPFB.Si,D,20230511,000000,75291.0000000,77687.0000000,74736.0000000,77423.0000000,2284511
SPFB.Si,D,20230512,000000,77367.0000000,78129.0000000,76530.0000000,77699.0000000,1372044
SPFB.Si,D,20230515,000000,77720.0000000,79477.0000000,77720.0000000,79234.0000000,1212820
SPFB.Si,D,20230516,000000,79221.0000000,80330.0000000,79221.0000000,80330.0000000,1278732
SPFB.Si,D,20230517,000000,80330.0000000,80682.0000000,79006.0000000,79105.0000000,1455318
SPFB.Si,D,20230518,000000,79122.0000000,80200.0000000,78827.0000000,80077.0000000,1407010
SPFB.Si,D,20230519,000000,80065.0000000,80082.0000000,79220.0000000,79570.0000000,824836
SPFB.Si,D,20230522,000000,79574.0000000,79995.0000000,79275.0000000,79745.0000000,846144
SPFB.Si,D,20230523,000000,79752.0000000,80293.0000000,79441.0000000,80048.0000000,1011864
SPFB.Si,D,20230524,000000,80032.0000000,80250.0000000,79582.0000000,79980.0000000,694527
SPFB.Si,D,20230525,000000,80017.0000000,80220.0000000,79512.0000000,80074.0000000,850172
SPFB.Si,D,20230526,000000,80042.0000000,80096.0000000,79581.0000000,79934.0000000,658941
SPFB.Si,D,20230529,000000,79934.0000000,80932.0000000,79731.0000000,80848.0000000,1082581
SPFB.Si,D,20230530,000000,80856.0000000,81323.0000000,80088.0000000,80731.0000000,1094854
SPFB.Si,D,20230531,000000,80747.0000000,81180.0000000,80540.0000000,80735.0000000,1002344
SPFB.Si,D,20230601,000000,80738.0000000,81030.0000000,80180.0000000,80531.0000000,993678
SPFB.Si,D,20230602,000000,80529.0000000,81470.0000000,80346.0000000,81431.0000000,1016842
SPFB.Si,D,20230605,000000,81437.0000000,81734.0000000,80480.0000000,80749.0000000,901493
SPFB.Si,D,20230606,000000,80750.0000000,81573.0000000,80635.0000000,81375.0000000,788905
SPFB.Si,D,20230607,000000,81375.0000000,81990.0000000,81128.0000000,81884.0000000,846180
