datetime	open	high	low	close	volume	offer	ask	open_interest
2023-06-19 11:10:00	83404.0	83429.0	83355.0	83384.0	7061.0	26478.0	36141.0	3352406.0
2023-06-19 11:15:00	83386.0	83390.0	83278.0	83322.0	15439.0	26837.0	37435.0	3347604.0
2023-06-19 11:20:00	83325.0	83342.0	83254.0	83279.0	17589.0	26264.0	36916.0	3353416.0
2023-06-19 11:25:00	83279.0	83338.0	83254.0	83310.0	7386.0	26133.0	37588.0	3353802.0
2023-06-19 11:30:00	83309.0	83333.0	83275.0	83320.0	10671.0	25961.0	38893.0	3356474.0
2023-06-19 11:35:00	83320.0	83408.0	83274.0	83392.0	15861.0	25788.0	38808.0	3355058.0
2023-06-19 11:40:00	83389.0	83427.0	83357.0	83395.0	8419.0	25247.0	38569.0	3357662.0
2023-06-19 11:45:00	83395.0	83426.0	83350.0	83420.0	3015.0	26013.0	38589.0	3357746.0
2023-06-19 11:50:00	83419.0	83433.0	83385.0	83396.0	4828.0	26805.0	38788.0	3358998.0
2023-06-19 11:55:00	83397.0	83482.0	83378.0	83482.0	6340.0	25309.0	40189.0	3356770.0
2023-06-19 12:00:00	83482.0	83528.0	83468.0	83516.0	9387.0	25624.0	40609.0	3356632.0
2023-06-19 12:05:00	83519.0	83527.0	83483.0	83503.0	3389.0	25538.0	40791.0	3356458.0
2023-06-19 12:10:00	83507.0	83516.0	83435.0	83472.0	6074.0	25884.0	39991.0	3356224.0
2023-06-19 12:15:00	83473.0	83588.0	83456.0	83525.0	12226.0	26944.0	40080.0	3355200.0
2023-06-19 12:20:00	83525.0	83545.0	83489.0	83500.0	5562.0	28630.0	41158.0	3356654.0
2023-06-19 12:25:00	83497.0	83629.0	83491.0	83620.0	9499.0	26167.0	41051.0	3358320.0
2023-06-19 12:30:00	83621.0	83627.0	83527.0	83599.0	8028.0	26673.0	40819.0	3358560.0
2023-06-19 12:35:00	83594.0	83604.0	83508.0	83517.0	4709.0	26473.0	40951.0	3359064.0
2023-06-19 12:40:00	83516.0	83524.0	83429.0	83450.0	6663.0	26843.0	41128.0	3361624.0
2023-06-19 12:45:00	83447.0	83501.0	83418.0	83471.0	5043.0	26893.0	41194.0	3364166.0
2023-06-19 12:50:00	83471.0	83493.0	83446.0	83477.0	2949.0	27288.0	42066.0	3364126.0
2023-06-19 12:55:00	83478.0	83489.0	83458.0	83484.0	2444.0	27254.0	42083.0	3364500.0
2023-06-19 13:00:00	83483.0	83500.0	83419.0	83485.0	5841.0	27541.0	42501.0	3366256.0
2023-06-19 13:05:00	83483.0	83492.0	83439.0	83492.0	2968.0	27567.0	42793.0	3366932.0
2023-06-19 13:10:00	83492.0	83679.0	83471.0	83670.0	15519.0	25052.0	43503.0	3363700.0
2023-06-19 13:15:00	83666.0	83711.0	83666.0	83700.0	9988.0	24910.0	43421.0	3364234.0
2023-06-19 13:20:00	83699.0	83705.0	83654.0	83655.0	4031.0	25349.0	43060.0	3363562.0
2023-06-19 13:25:00	83652.0	83733.0	83632.0	83706.0	8783.0	25562.0	42106.0	3364806.0
2023-06-19 13:30:00	83705.0	83715.0	83605.0	83640.0	10682.0	25734.0	43413.0	3370076.0
2023-06-19 13:35:00	83641.0	83668.0	83633.0	83642.0	2893.0	26085.0	43457.0	3371774.0
2023-06-19 13:40:00	83641.0	83680.0	83618.0	83678.0	3766.0	25372.0	43797.0	3371852.0
2023-06-19 13:45:00	83678.0	83755.0	83665.0	83710.0	7467.0	24554.0	43860.0	3374266.0
2023-06-19 13:50:00	83709.0	83760.0	83630.0	83635.0	6139.0	25033.0	43094.0	3373168.0
2023-06-19 13:55:00	83635.0	83760.0	83634.0	83696.0	6026.0	18818.0	39061.0	3371842.0
2023-06-19 14:05:00	83697.0	83770.0	83688.0	83725.0	9276.0	24435.0	43530.0	3370824.0
2023-06-19 14:10:00	83723.0	83783.0	83723.0	83771.0	6983.0	25589.0	43406.0	3368932.0
2023-06-19 14:15:00	83770.0	83774.0	83725.0	83750.0	3145.0	26459.0	42627.0	3369766.0
2023-06-19 14:20:00	83751.0	83756.0	83702.0	83735.0	2243.0	26276.0	42842.0	3369080.0
2023-06-19 14:25:00	83733.0	83745.0	83703.0	83731.0	1414.0	26206.0	42709.0	3368666.0
2023-06-19 14:30:00	83729.0	83765.0	83722.0	83757.0	1207.0	26193.0	42446.0	3368532.0
2023-06-19 14:35:00	83758.0	83760.0	83715.0	83731.0	1541.0	26142.0	42223.0	3368652.0
2023-06-19 14:40:00	83731.0	83739.0	83670.0	83673.0	2519.0	26286.0	42232.0	3368332.0
2023-06-19 14:45:00	83672.0	83699.0	83646.0	83699.0	3243.0	26501.0	42183.0	3368610.0
2023-06-19 14:50:00	83697.0	83708.0	83661.0	83670.0	1953.0	28633.0	42623.0	3369700.0
2023-06-19 14:55:00	83669.0	83724.0	83667.0	83678.0	7664.0	28704.0	42465.0	3374704.0
2023-06-19 15:00:00	83679.0	83693.0	83565.0	83589.0	12941.0	28974.0	41442.0	3379442.0
2023-06-19 15:05:00	83589.0	83620.0	83582.0	83587.0	4343.0	28048.0	41318.0	3379938.0
2023-06-19 15:10:00	83586.0	83604.0	83520.0	83588.0	6524.0	27594.0	41585.0	3379266.0
2023-06-19 15:15:00	83588.0	83600.0	83535.0	83535.0	4788.0	28340.0	41252.0	3383548.0
2023-06-19 15:20:00	83541.0	83547.0	83470.0	83471.0	8905.0	27833.0	41269.0	3387668.0
2023-06-19 15:25:00	83471.0	83579.0	83450.0	83534.0	14728.0	26322.0	42100.0	3390654.0
2023-06-19 15:30:00	83539.0	83545.0	83518.0	83530.0	9206.0	26787.0	41886.0	3398988.0
2023-06-19 15:35:00	83530.0	83595.0	83527.0	83588.0	3798.0	29159.0	41936.0	3398950.0
2023-06-19 15:40:00	83588.0	83594.0	83534.0	83546.0	2242.0	28454.0	41927.0	3400592.0
2023-06-19 15:45:00	83546.0	83550.0	83511.0	83514.0	4719.0	27427.0	41583.0	3403200.0
2023-06-19 15:50:00	83512.0	83521.0	83461.0	83476.0	8402.0	28205.0	41603.0	3410816.0
2023-06-19 15:55:00	83475.0	83500.0	83471.0	83497.0	2876.0	27534.0	42635.0	3412440.0
2023-06-19 16:00:00	83493.0	83498.0	83401.0	83402.0	9046.0	28153.0	40618.0	3415198.0
2023-06-19 16:05:00	83401.0	83410.0	83313.0	83398.0	12369.0	27067.0	41353.0	3413552.0
2023-06-19 16:10:00	83399.0	83438.0	83370.0	83438.0	7321.0	27455.0	41571.0	3417558.0
2023-06-19 16:15:00	83438.0	83450.0	83401.0	83448.0	4507.0	27679.0	41217.0	3419712.0
2023-06-19 16:20:00	83447.0	83491.0	83440.0	83441.0	8277.0	26901.0	41160.0	3426490.0
2023-06-19 16:25:00	83441.0	83448.0	83406.0	83435.0	2497.0	27345.0	41278.0	3428300.0
2023-06-19 16:30:00	83438.0	83446.0	83383.0	83398.0	2499.0	27425.0	41682.0	3428292.0
2023-06-19 16:35:00	83400.0	83568.0	83382.0	83478.0	14475.0	28816.0	41702.0	3435974.0
2023-06-19 16:40:00	83473.0	83515.0	83424.0	83431.0	10764.0	27876.0	41304.0	3447852.0
2023-06-19 16:45:00	83431.0	83440.0	83364.0	83406.0	12185.0	29238.0	41376.0	3460764.0
2023-06-19 16:50:00	83407.0	83407.0	83350.0	83369.0	6192.0	28888.0	41221.0	3460912.0
2023-06-19 16:55:00	83368.0	83470.0	83342.0	83460.0	9431.0	29064.0	40297.0	3463062.0
2023-06-19 17:00:00	83465.0	83500.0	83424.0	83479.0	10586.0	29203.0	40526.0	3471102.0
2023-06-19 17:05:00	83479.0	83546.0	83455.0	83486.0	9333.0	33235.0	40494.0	3472688.0
2023-06-19 17:10:00	83489.0	83549.0	83469.0	83542.0	3515.0	33235.0	40489.0	3472442.0
2023-06-19 17:15:00	83542.0	83588.0	83522.0	83540.0	5028.0	32438.0	40777.0	3470870.0
2023-06-19 17:20:00	83540.0	83584.0	83473.0	83582.0	3860.0	32599.0	41261.0	3471422.0
2023-06-19 17:25:00	83573.0	83642.0	83571.0	83597.0	5831.0	32470.0	41125.0	3468770.0
2023-06-19 17:30:00	83593.0	83630.0	83574.0	83595.0	4936.0	32025.0	41338.0	3468584.0
2023-06-19 17:35:00	83602.0	83683.0	83574.0	83669.0	7535.0	31455.0	41876.0	3465944.0
2023-06-19 17:40:00	83666.0	83708.0	83622.0	83706.0	10200.0	30579.0	42116.0	3467828.0
2023-06-19 17:45:00	83707.0	83725.0	83611.0	83623.0	7547.0	30485.0	41489.0	3470546.0
2023-06-19 17:50:00	83623.0	83700.0	83595.0	83596.0	7460.0	30862.0	41372.0	3469332.0
2023-06-19 17:55:00	83596.0	83675.0	83586.0	83665.0	4093.0	32471.0	41877.0	3468590.0
2023-06-19 18:00:00	83664.0	83698.0	83634.0	83668.0	2596.0	32342.0	41851.0	3468560.0
2023-06-19 18:05:00	83668.0	83689.0	83650.0	83687.0	832.0	32287.0	41876.0	3468556.0
2023-06-19 18:10:00	83687.0	83688.0	83628.0	83647.0	1769.0	32028.0	42071.0	3469304.0
2023-06-19 18:15:00	83644.0	83671.0	83634.0	83639.0	1631.0	32108.0	41893.0	3469510.0
2023-06-19 18:20:00	83639.0	83763.0	83628.0	83728.0	11746.0	29121.0	41829.0	3471946.0
2023-06-19 18:25:00	83730.0	83760.0	83696.0	83710.0	5942.0	29646.0	41932.0	3472924.0
2023-06-19 18:30:00	83710.0	83712.0	83637.0	83666.0	3288.0	29051.0	41099.0	3470502.0
2023-06-19 18:35:00	83674.0	83705.0	83648.0	83680.0	3151.0	29159.0	41797.0	3471348.0
2023-06-19 18:40:00	83684.0	83694.0	83637.0	83643.0	3187.0	29795.0	41491.0	3470534.0
2023-06-19 18:45:00	83639.0	83654.0	83612.0	83635.0	2828.0	24640.0	38281.0	3468704.0
2023-06-19 19:05:00	83630.0	83685.0	83630.0	83677.0	621.0	9573.0	14815.0	3468522.0
2023-06-19 19:10:00	83677.0	83683.0	83650.0	83651.0	390.0	12341.0	15114.0	3468582.0
2023-06-19 19:15:00	83652.0	83695.0	83649.0	83692.0	1745.0	12140.0	15682.0	3468848.0
2023-06-19 19:20:00	83692.0	83692.0	83662.0	83677.0	444.0	14715.0	16327.0	3468852.0
2023-06-19 19:25:00	83677.0	83687.0	83674.0	83681.0	699.0	14225.0	16522.0	3467998.0
2023-06-19 19:30:00	83681.0	83681.0	83671.0	83674.0	473.0	14186.0	16467.0	3467586.0
2023-06-19 19:35:00	83675.0	83675.0	83643.0	83650.0	462.0	14288.0	16499.0	3467592.0
2023-06-19 19:40:00	83650.0	83652.0	83630.0	83632.0	424.0	14334.0	16395.0	3467296.0
2023-06-19 19:45:00	83630.0	83675.0	83629.0	83673.0	1339.0	13367.0	16509.0	3467160.0
2023-06-19 19:50:00	83670.0	83683.0	83664.0	83683.0	389.0	13349.0	19479.0	3466958.0
2023-06-19 19:55:00	83682.0	83687.0	83681.0	83683.0	188.0	13427.0	19504.0	3466882.0
2023-06-19 20:00:00	83683.0	83686.0	83673.0	83674.0	314.0	13826.0	19636.0	3466666.0
2023-06-19 20:05:00	83673.0	83705.0	83655.0	83692.0	892.0	13448.0	19664.0	3466904.0
2023-06-19 20:10:00	83690.0	83720.0	83684.0	83693.0	704.0	13629.0	19660.0	3467316.0
2023-06-19 20:15:00	83699.0	83700.0	83677.0	83677.0	146.0	13635.0	19707.0	3467274.0
2023-06-19 20:20:00	83677.0	83729.0	83669.0	83723.0	1202.0	13143.0	20031.0	3466160.0
2023-06-19 20:25:00	83728.0	83732.0	83702.0	83706.0	660.0	13243.0	19979.0	3465368.0
2023-06-19 20:30:00	83706.0	83710.0	83695.0	83710.0	439.0	13324.0	20153.0	3465514.0
2023-06-19 20:35:00	83714.0	83723.0	83713.0	83722.0	129.0	13387.0	20330.0	3465424.0
2023-06-19 20:40:00	83721.0	83723.0	83701.0	83705.0	127.0	13637.0	20351.0	3465392.0
2023-06-19 20:45:00	83704.0	83705.0	83693.0	83698.0	194.0	13954.0	20421.0	3465338.0
2023-06-19 20:50:00	83698.0	83699.0	83678.0	83696.0	263.0	13940.0	20656.0	3465216.0
2023-06-19 20:55:00	83696.0	83702.0	83694.0	83702.0	113.0	13894.0	20783.0	3465146.0
2023-06-19 21:00:00	83701.0	83702.0	83687.0	83690.0	177.0	13944.0	20801.0	3465160.0
2023-06-19 21:05:00	83690.0	83699.0	83690.0	83692.0	140.0	14433.0	21004.0	3465070.0
2023-06-19 21:10:00	83692.0	83692.0	83657.0	83671.0	489.0	14446.0	20981.0	3465408.0
2023-06-19 21:15:00	83671.0	83672.0	83650.0	83652.0	561.0	14371.0	20806.0	3464904.0
2023-06-19 21:20:00	83653.0	83668.0	83650.0	83657.0	254.0	14466.0	20792.0	3464802.0
2023-06-19 21:25:00	83651.0	83666.0	83650.0	83652.0	909.0	14668.0	20241.0	3463498.0
2023-06-19 21:30:00	83652.0	83663.0	83650.0	83661.0	109.0	14778.0	20338.0	3463390.0
2023-06-19 21:35:00	83661.0	83661.0	83650.0	83653.0	221.0	15010.0	20065.0	3463136.0
2023-06-19 21:40:00	83650.0	83653.0	83650.0	83650.0	96.0	15072.0	20001.0	3463090.0
2023-06-19 21:45:00	83652.0	83657.0	83650.0	83651.0	152.0	15125.0	19941.0	3462976.0
2023-06-19 21:50:00	83656.0	83658.0	83651.0	83658.0	45.0	15291.0	20045.0	3462922.0
2023-06-19 21:55:00	83657.0	83659.0	83657.0	83658.0	92.0	15256.0	20012.0	3462862.0
2023-06-19 22:00:00	83658.0	83670.0	83657.0	83662.0	106.0	15231.0	20076.0	3462766.0
2023-06-19 22:05:00	83666.0	83688.0	83662.0	83669.0	528.0	15052.0	19982.0	3462630.0
2023-06-19 22:10:00	83670.0	83682.0	83663.0	83680.0	80.0	15066.0	20039.0	3462580.0
2023-06-19 22:15:00	83680.0	83683.0	83663.0	83668.0	93.0	15189.0	20691.0	3462590.0
2023-06-19 22:20:00	83666.0	83680.0	83664.0	83680.0	67.0	15197.0	20702.0	3462522.0
2023-06-19 22:25:00	83670.0	83681.0	83669.0	83669.0	100.0	15553.0	20712.0	3462442.0
2023-06-19 22:30:00	83669.0	83677.0	83664.0	83664.0	134.0	15529.0	20736.0	3462396.0
2023-06-19 22:35:00	83669.0	83676.0	83669.0	83676.0	21.0	15891.0	20726.0	3462374.0
2023-06-19 22:40:00	83677.0	83702.0	83661.0	83701.0	684.0	15231.0	20757.0	3461702.0
2023-06-19 22:45:00	83701.0	83702.0	83694.0	83697.0	143.0	15445.0	20852.0	3461670.0
2023-06-19 22:50:00	83695.0	83727.0	83694.0	83727.0	916.0	15208.0	20797.0	3462492.0
2023-06-19 22:55:00	83727.0	83730.0	83706.0	83715.0	310.0	15222.0	21086.0	3462666.0
2023-06-19 23:00:00	83712.0	83715.0	83703.0	83707.0	249.0	15426.0	20992.0	3462294.0
2023-06-19 23:05:00	83704.0	83709.0	83700.0	83709.0	49.0	15530.0	21029.0	3462294.0
2023-06-19 23:10:00	83702.0	83704.0	83671.0	83679.0	269.0	16030.0	20856.0	3462334.0
2023-06-19 23:15:00	83680.0	83684.0	83639.0	83650.0	777.0	16311.0	20568.0	3462434.0
2023-06-19 23:20:00	83653.0	83655.0	83636.0	83637.0	467.0	16315.0	20401.0	3462346.0
2023-06-19 23:25:00	83637.0	83654.0	83630.0	83642.0	791.0	16475.0	20883.0	3461770.0
2023-06-19 23:30:00	83643.0	83651.0	83638.0	83645.0	190.0	16473.0	20826.0	3461668.0
2023-06-19 23:35:00	83644.0	83645.0	83639.0	83645.0	325.0	16585.0	20905.0	3461670.0
2023-06-19 23:40:00	83645.0	83645.0	83632.0	83637.0	392.0	16290.0	20409.0	3461412.0
2023-06-19 23:45:00	83637.0	83686.0	83630.0	83640.0	1072.0	15117.0	19639.0	3461528.0
2023-06-20 09:00:00	83666.0	83849.0	83666.0	83703.0	14342.0	17308.0	22041.0	3463942.0
2023-06-20 09:05:00	83701.0	83802.0	83690.0	83764.0	3869.0	17830.0	23255.0	3464214.0
2023-06-20 09:10:00	83765.0	83787.0	83712.0	83720.0	3793.0	19046.0	24413.0	3464666.0
2023-06-20 09:15:00	83715.0	83747.0	83712.0	83738.0	1883.0	19230.0	26932.0	3465066.0
2023-06-20 09:20:00	83736.0	83772.0	83733.0	83764.0	1703.0	19402.0	27115.0	3465508.0
2023-06-20 09:25:00	83765.0	83779.0	83734.0	83740.0	1895.0	20649.0	27382.0	3465648.0
2023-06-20 09:30:00	83740.0	83750.0	83680.0	83702.0	3885.0	20362.0	26467.0	3466380.0
2023-06-20 09:35:00	83703.0	83717.0	83686.0	83702.0	1147.0	20082.0	27053.0	3466448.0
2023-06-20 09:40:00	83709.0	83717.0	83659.0	83670.0	2220.0	20341.0	28950.0	3467310.0
2023-06-20 09:45:00	83667.0	83741.0	83665.0	83725.0	2325.0	20742.0	28666.0	3467828.0
2023-06-20 09:50:00	83724.0	83770.0	83708.0	83759.0	1632.0	20451.0	30159.0	3468328.0
2023-06-20 09:55:00	83767.0	83812.0	83743.0	83756.0	4091.0	20612.0	30406.0	3469054.0
2023-06-20 10:00:00	83757.0	83759.0	83603.0	83627.0	16129.0	21801.0	27055.0	3471724.0
2023-06-20 10:05:00	83627.0	83691.0	83570.0	83638.0	13209.0	22069.0	27997.0	3473170.0
2023-06-20 10:10:00	83643.0	83682.0	83580.0	83595.0	4807.0	21874.0	27728.0	3473914.0
2023-06-20 10:15:00	83601.0	83633.0	83550.0	83554.0	8110.0	22425.0	27686.0	3477524.0
2023-06-20 10:20:00	83555.0	83570.0	83532.0	83555.0	10014.0	23501.0	28026.0	3479852.0
2023-06-20 10:25:00	83555.0	83568.0	83527.0	83568.0	3549.0	23884.0	28232.0	3479962.0
2023-06-20 10:30:00	83567.0	83615.0	83520.0	83541.0	10727.0	24470.0	28213.0	3483806.0
2023-06-20 10:35:00	83536.0	83569.0	83525.0	83562.0	4399.0	24466.0	28585.0	3485496.0
2023-06-20 10:40:00	83559.0	83570.0	83528.0	83564.0	6235.0	23870.0	28440.0	3488844.0
2023-06-20 10:45:00	83563.0	83597.0	83541.0	83541.0	7812.0	24996.0	28242.0	3490170.0
2023-06-20 10:50:00	83541.0	83563.0	83539.0	83554.0	2209.0	24778.0	29261.0	3490172.0
2023-06-20 10:55:00	83554.0	83568.0	83502.0	83513.0	3931.0	25483.0	29364.0	3490672.0
2023-06-20 11:00:00	83508.0	83545.0	83473.0	83534.0	17064.0	25392.0	27921.0	3501284.0
2023-06-20 11:05:00	83534.0	83535.0	83474.0	83474.0	4116.0	26547.0	27667.0	3503964.0
2023-06-20 11:10:00	83474.0	83519.0	83462.0	83517.0	3465.0	25136.0	28461.0	3504336.0
2023-06-20 11:15:00	83518.0	83531.0	83483.0	83500.0	10812.0	25912.0	28731.0	3513906.0
2023-06-20 11:20:00	83500.0	83546.0	83500.0	83541.0	6428.0	25168.0	28752.0	3520606.0
2023-06-20 11:25:00	83542.0	83628.0	83530.0	83612.0	26270.0	23967.0	30755.0	3519648.0
2023-06-20 11:30:00	83610.0	83808.0	83610.0	83770.0	43032.0	21976.0	33755.0	3517448.0
2023-06-20 11:35:00	83775.0	83807.0	83721.0	83772.0	26332.0	22676.0	32947.0	3516112.0
2023-06-20 11:40:00	83768.0	83794.0	83691.0	83692.0	29439.0	26099.0	30010.0	3518540.0
2023-06-20 11:45:00	83692.0	83735.0	83668.0	83677.0	8309.0	25666.0	31004.0	3516828.0
2023-06-20 11:50:00	83681.0	83689.0	83644.0	83686.0	4146.0	25667.0	31270.0	3517554.0
2023-06-20 11:55:00	83686.0	83734.0	83685.0	83714.0	4595.0	25623.0	30735.0	3518126.0
2023-06-20 12:00:00	83714.0	83726.0	83682.0	83705.0	11947.0	25283.0	30566.0	3518444.0
2023-06-20 12:05:00	83701.0	83728.0	83691.0	83725.0	1749.0	25445.0	31352.0	3518624.0
2023-06-20 12:10:00	83724.0	83748.0	83686.0	83699.0	5591.0	25111.0	30342.0	3517262.0
2023-06-20 12:15:00	83699.0	83741.0	83696.0	83720.0	3060.0	25772.0	30588.0	3516766.0
2023-06-20 12:20:00	83720.0	83736.0	83653.0	83660.0	4618.0	27096.0	32053.0	3516010.0
2023-06-20 12:25:00	83659.0	83662.0	83612.0	83630.0	5630.0	26244.0	32585.0	3514128.0
2023-06-20 12:30:00	83631.0	83645.0	83592.0	83636.0	3521.0	26219.0	32129.0	3514268.0
2023-06-20 12:35:00	83637.0	83698.0	83624.0	83693.0	3260.0	24435.0	32549.0	3513302.0
2023-06-20 12:40:00	83695.0	83728.0	83694.0	83719.0	3441.0	24312.0	32483.0	3513988.0
2023-06-20 12:45:00	83718.0	83840.0	83711.0	83821.0	14112.0	22752.0	32748.0	3518112.0
2023-06-20 12:50:00	83821.0	83860.0	83802.0	83842.0	12464.0	22763.0	33218.0	3523762.0
2023-06-20 12:55:00	83841.0	83850.0	83808.0	83825.0	4521.0	23142.0	33049.0	3525274.0
2023-06-20 13:00:00	83824.0	83842.0	83775.0	83799.0	10490.0	23113.0	34658.0	3528946.0
2023-06-20 13:05:00	83802.0	83811.0	83749.0	83784.0	8129.0	23116.0	35023.0	3532816.0
2023-06-20 13:10:00	83776.0	83830.0	83773.0	83819.0	4815.0	24040.0	35691.0	3537282.0
2023-06-20 13:15:00	83819.0	83924.0	83817.0	83901.0	13307.0	22363.0	35155.0	3539504.0
2023-06-20 13:20:00	83902.0	83929.0	83820.0	83820.0	7961.0	23343.0	35152.0	3543648.0
2023-06-20 13:25:00	83822.0	83849.0	83783.0	83797.0	3452.0	23670.0	34780.0	3543272.0
2023-06-20 13:30:00	83803.0	83859.0	83801.0	83859.0	4718.0	23581.0	35092.0	3547768.0
2023-06-20 13:35:00	83859.0	83888.0	83848.0	83873.0	5316.0	23939.0	35106.0	3550312.0
2023-06-20 13:40:00	83882.0	83921.0	83880.0	83908.0	5503.0	24704.0	34924.0	3551606.0
2023-06-20 13:45:00	83912.0	83948.0	83850.0	83891.0	8247.0	25177.0	34882.0	3551880.0
2023-06-20 13:50:00	83892.0	83900.0	83827.0	83849.0	5366.0	25164.0	34927.0	3552442.0
2023-06-20 13:55:00	83850.0	83857.0	83821.0	83845.0	2457.0	18831.0	31254.0	3551458.0
2023-06-20 14:05:00	83848.0	83884.0	83846.0	83853.0	2840.0	29672.0	35852.0	3552814.0
2023-06-20 14:10:00	83858.0	83938.0	83852.0	83925.0	4218.0	29531.0	37993.0	3553658.0
2023-06-20 14:15:00	83922.0	83975.0	83915.0	83975.0	8166.0	27799.0	38095.0	3552028.0
2023-06-20 14:20:00	83975.0	83993.0	83927.0	83945.0	6166.0	26806.0	37812.0	3552614.0
2023-06-20 14:25:00	83945.0	84041.0	83930.0	84025.0	8796.0	25568.0	38895.0	3554786.0
2023-06-20 14:30:00	84025.0	84188.0	84025.0	84174.0	30774.0	24424.0	38754.0	3570836.0
2023-06-20 14:35:00	84176.0	84220.0	84080.0	84175.0	19642.0	24392.0	39163.0	3578248.0
2023-06-20 14:40:00	84175.0	84176.0	84120.0	84139.0	10928.0	24301.0	39831.0	3586196.0
2023-06-20 14:45:00	84143.0	84167.0	84121.0	84157.0	6653.0	24365.0	41689.0	3588384.0
2023-06-20 14:50:00	84157.0	84255.0	84136.0	84245.0	14529.0	22314.0	40410.0	3591230.0
2023-06-20 14:55:00	84238.0	84286.0	84234.0	84275.0	10719.0	23780.0	40975.0	3593360.0
2023-06-20 15:00:00	84276.0	84327.0	84231.0	84278.0	20202.0	24575.0	41121.0	3602722.0
2023-06-20 15:05:00	84278.0	84350.0	84266.0	84298.0	12547.0	23559.0	40936.0	3604926.0
2023-06-20 15:10:00	84298.0	84340.0	84150.0	84254.0	13468.0	23327.0	42433.0	3607478.0
2023-06-20 15:15:00	84255.0	84413.0	84255.0	84331.0	13439.0	23660.0	43314.0	3605966.0
2023-06-20 15:20:00	84330.0	84393.0	84283.0	84338.0	7912.0	23105.0	43304.0	3607016.0
2023-06-20 15:25:00	84340.0	84359.0	84250.0	84272.0	8917.0	23030.0	44749.0	3609198.0
2023-06-20 15:30:00	84272.0	84296.0	84188.0	84239.0	10221.0	23277.0	41402.0	3611634.0
2023-06-20 15:35:00	84237.0	84248.0	84205.0	84240.0	3126.0	23084.0	44286.0	3611660.0
2023-06-20 15:40:00	84241.0	84257.0	84222.0	84223.0	4452.0	23014.0	45408.0	3613766.0
2023-06-20 15:45:00	84224.0	84230.0	84180.0	84217.0	7829.0	22927.0	44882.0	3615096.0
2023-06-20 15:50:00	84217.0	84221.0	84196.0	84215.0	2104.0	23282.0	44744.0	3615662.0
2023-06-20 15:55:00	84212.0	84217.0	84165.0	84183.0	3945.0	23319.0	44406.0	3616032.0
2023-06-20 16:00:00	84183.0	84219.0	84180.0	84218.0	4515.0	23144.0	44201.0	3617596.0
2023-06-20 16:05:00	84218.0	84276.0	84217.0	84234.0	7148.0	24203.0	43584.0	3620486.0
