<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
SPFB.Si,15,20220512,161500,65974.0000000,66030.0000000,65665.0000000,65722.0000000,63609
SPFB.Si,15,20220512,163000,65720.0000000,65854.0000000,65670.0000000,65806.0000000,51015
SPFB.Si,15,20220512,164500,65806.0000000,65850.0000000,65750.0000000,65756.0000000,32772
SPFB.Si,15,20220512,170000,65757.0000000,65771.0000000,65381.0000000,65407.0000000,82754
SPFB.Si,15,20220512,171500,65407.0000000,65417.0000000,64701.0000000,64736.0000000,142840
SPFB.Si,15,20220512,173000,64738.0000000,64972.0000000,64450.0000000,64581.0000000,84100
SPFB.Si,15,20220512,174500,64573.0000000,64963.0000000,64510.0000000,64923.0000000,76393
SPFB.Si,15,20220512,180000,64913.0000000,64971.0000000,64664.0000000,64875.0000000,53940
SPFB.Si,15,20220512,181500,64879.0000000,65279.0000000,64855.0000000,65132.0000000,96503
SPFB.Si,15,20220512,183000,65139.0000000,65145.0000000,64552.0000000,64552.0000000,79265
SPFB.Si,15,20220512,184500,64557.0000000,64730.0000000,64163.0000000,64237.0000000,84100
SPFB.Si,15,20220513,101500,64458.0000000,64824.0000000,63613.0000000,64535.0000000,189705
SPFB.Si,15,20220513,103000,64536.0000000,64583.0000000,64082.0000000,64218.0000000,105842
SPFB.Si,15,20220513,104500,64218.0000000,64283.0000000,63753.0000000,63915.0000000,136787
SPFB.Si,15,20220513,110000,63914.0000000,64275.0000000,63850.0000000,63914.0000000,97505
SPFB.Si,15,20220513,111500,63914.0000000,64147.0000000,63835.0000000,64103.0000000,44436
SPFB.Si,15,20220513,113000,64102.0000000,64216.0000000,63812.0000000,64049.0000000,62568
SPFB.Si,15,20220513,114500,64057.0000000,64280.0000000,63968.0000000,64211.0000000,63147
SPFB.Si,15,20220513,120000,64207.0000000,64235.0000000,64022.0000000,64153.0000000,38649
SPFB.Si,15,20220513,121500,64153.0000000,64192.0000000,63921.0000000,63997.0000000,45845
SPFB.Si,15,20220513,123000,63996.0000000,64169.0000000,63818.0000000,64142.0000000,58265
SPFB.Si,15,20220513,124500,64142.0000000,64180.0000000,63970.0000000,64056.0000000,37569
SPFB.Si,15,20220513,130000,64055.0000000,64230.0000000,64040.0000000,64125.0000000,39628
SPFB.Si,15,20220513,131500,64126.0000000,64800.0000000,64064.0000000,64640.0000000,140030
SPFB.Si,15,20220513,133000,64643.0000000,65288.0000000,64329.0000000,65181.0000000,135330
SPFB.Si,15,20220513,134500,65185.0000000,66250.0000000,64945.0000000,65620.0000000,219554
SPFB.Si,15,20220513,140000,65620.0000000,65888.0000000,65016.0000000,65619.0000000,148093
SPFB.Si,15,20220513,141500,65619.0000000,66075.0000000,65585.0000000,65698.0000000,85264
SPFB.Si,15,20220513,143000,65698.0000000,65978.0000000,65634.0000000,65747.0000000,70656
SPFB.Si,15,20220513,144500,65733.0000000,65799.0000000,65111.0000000,65236.0000000,123698
SPFB.Si,15,20220513,150000,65222.0000000,66000.0000000,65200.0000000,65896.0000000,111623
SPFB.Si,15,20220513,151500,65900.0000000,66623.0000000,65741.0000000,66480.0000000,174100
SPFB.Si,15,20220513,153000,66477.0000000,66560.0000000,66101.0000000,66288.0000000,83281
SPFB.Si,15,20220513,154500,66287.0000000,66394.0000000,66222.0000000,66340.0000000,47374
SPFB.Si,15,20220513,160000,66338.0000000,66358.0000000,65924.0000000,66202.0000000,88851
SPFB.Si,15,20220513,161500,66201.0000000,66428.0000000,66012.0000000,66106.0000000,63489
SPFB.Si,15,20220513,163000,66099.0000000,66630.0000000,65954.0000000,66300.0000000,84340
SPFB.Si,15,20220513,164500,66300.0000000,66480.0000000,66151.0000000,66184.0000000,43348
SPFB.Si,15,20220513,170000,66182.0000000,66320.0000000,66105.0000000,66187.0000000,39881
SPFB.Si,15,20220513,171500,66193.0000000,66206.0000000,65200.0000000,65373.0000000,124691
SPFB.Si,15,20220513,173000,65366.0000000,65471.0000000,64779.0000000,65122.0000000,151069
SPFB.Si,15,20220513,174500,65122.0000000,65329.0000000,64901.0000000,65219.0000000,73371
SPFB.Si,15,20220513,180000,65229.0000000,65248.0000000,64855.0000000,64947.0000000,69514
SPFB.Si,15,20220513,181500,64950.0000000,65237.0000000,64600.0000000,65129.0000000,138606
SPFB.Si,15,20220513,183000,65125.0000000,65868.0000000,64961.0000000,65571.0000000,89340
SPFB.Si,15,20220513,184500,65565.0000000,65608.0000000,64852.0000000,64985.0000000,106203
SPFB.Si,15,20220516,101500,65045.0000000,65489.0000000,64400.0000000,64518.0000000,152390
SPFB.Si,15,20220516,103000,64510.0000000,65132.0000000,64400.0000000,65121.0000000,118056
SPFB.Si,15,20220516,104500,65129.0000000,65170.0000000,64749.0000000,64877.0000000,73563
SPFB.Si,15,20220516,110000,64871.0000000,65142.0000000,64801.0000000,64998.0000000,71650
SPFB.Si,15,20220516,111500,64997.0000000,65000.0000000,64679.0000000,64738.0000000,85625
SPFB.Si,15,20220516,113000,64738.0000000,65070.0000000,64536.0000000,64562.0000000,201241
SPFB.Si,15,20220516,114500,64563.0000000,64574.0000000,64032.0000000,64103.0000000,130215
SPFB.Si,15,20220516,120000,64089.0000000,64163.0000000,63916.0000000,64037.0000000,82651
SPFB.Si,15,20220516,121500,64025.0000000,64491.0000000,63925.0000000,64308.0000000,106449
SPFB.Si,15,20220516,123000,64308.0000000,64422.0000000,64109.0000000,64160.0000000,43403
SPFB.Si,15,20220516,124500,64160.0000000,64465.0000000,63940.0000000,64410.0000000,79202
SPFB.Si,15,20220516,130000,64404.0000000,64516.0000000,64279.0000000,64368.0000000,47729
SPFB.Si,15,20220516,131500,64370.0000000,64450.0000000,64138.0000000,64234.0000000,45987
SPFB.Si,15,20220516,133000,64231.0000000,64438.0000000,64060.0000000,64114.0000000,41710
SPFB.Si,15,20220516,134500,64113.0000000,64264.0000000,64052.0000000,64112.0000000,38874
SPFB.Si,15,20220516,140000,64112.0000000,64197.0000000,63801.0000000,63941.0000000,96128
SPFB.Si,15,20220516,141500,63941.0000000,64070.0000000,63851.0000000,63902.0000000,27903
SPFB.Si,15,20220516,143000,63902.0000000,64234.0000000,63892.0000000,64228.0000000,42718
SPFB.Si,15,20220516,144500,64224.0000000,64233.0000000,63937.0000000,64080.0000000,42416
SPFB.Si,15,20220516,150000,64080.0000000,64165.0000000,63974.0000000,63996.0000000,33089
SPFB.Si,15,20220516,151500,63998.0000000,64138.0000000,63964.0000000,64014.0000000,27903
SPFB.Si,15,20220516,153000,64014.0000000,64385.0000000,63851.0000000,64060.0000000,103570
SPFB.Si,15,20220516,154500,64060.0000000,64089.0000000,63526.0000000,63628.0000000,124055
SPFB.Si,15,20220516,160000,63627.0000000,63878.0000000,63551.0000000,63864.0000000,60530
SPFB.Si,15,20220516,161500,63860.0000000,64170.0000000,63707.0000000,63790.0000000,70621
SPFB.Si,15,20220516,163000,63787.0000000,64037.0000000,63744.0000000,63957.0000000,36038
SPFB.Si,15,20220516,164500,63957.0000000,64048.0000000,63842.0000000,63973.0000000,33902
SPFB.Si,15,20220516,170000,63981.0000000,65326.0000000,63969.0000000,65138.0000000,236921
SPFB.Si,15,20220516,171500,65138.0000000,65200.0000000,64757.0000000,65000.0000000,85690
SPFB.Si,15,20220516,173000,65000.0000000,65250.0000000,64763.0000000,64904.0000000,109083
SPFB.Si,15,20220516,174500,64897.0000000,65000.0000000,64517.0000000,64800.0000000,110302
SPFB.Si,15,20220516,180000,64800.0000000,64844.0000000,64351.0000000,64473.0000000,98251
SPFB.Si,15,20220516,181500,64483.0000000,64666.0000000,64030.0000000,64073.0000000,105266
SPFB.Si,15,20220516,183000,64077.0000000,64300.0000000,63862.0000000,64233.0000000,88602
SPFB.Si,15,20220516,184500,64237.0000000,64549.0000000,64226.0000000,64400.0000000,71171
SPFB.Si,15,20220517,101500,64266.0000000,64844.0000000,64000.0000000,64450.0000000,136373
SPFB.Si,15,20220517,103000,64448.0000000,64948.0000000,64290.0000000,64620.0000000,138709
SPFB.Si,15,20220517,104500,64617.0000000,65050.0000000,64571.0000000,64965.0000000,107622
SPFB.Si,15,20220517,110000,64966.0000000,65087.0000000,64620.0000000,64679.0000000,85333
SPFB.Si,15,20220517,111500,64684.0000000,64727.0000000,64271.0000000,64484.0000000,93396
SPFB.Si,15,20220517,113000,64483.0000000,64521.0000000,64310.0000000,64456.0000000,38201
SPFB.Si,15,20220517,114500,64456.0000000,64504.0000000,64212.0000000,64234.0000000,48546
SPFB.Si,15,20220517,120000,64234.0000000,64388.0000000,64190.0000000,64327.0000000,36608
SPFB.Si,15,20220517,121500,64327.0000000,64330.0000000,64050.0000000,64286.0000000,136633
SPFB.Si,15,20220517,123000,64277.0000000,64584.0000000,64260.0000000,64389.0000000,113109
SPFB.Si,15,20220517,124500,64388.0000000,64680.0000000,64385.0000000,64562.0000000,61394
SPFB.Si,15,20220517,130000,64567.0000000,64857.0000000,64471.0000000,64723.0000000,148204
SPFB.Si,15,20220517,131500,64724.0000000,64829.0000000,64444.0000000,64460.0000000,54758
SPFB.Si,15,20220517,133000,64460.0000000,64680.0000000,64453.0000000,64560.0000000,29579
SPFB.Si,15,20220517,134500,64561.0000000,64975.0000000,64486.0000000,64681.0000000,59325
SPFB.Si,15,20220517,140000,64685.0000000,64750.0000000,64378.0000000,64522.0000000,49779
